club_id,status,name,relative_url,is_special
18751,ok,MSK Zilina U19,/msk-zilina-u19/startseite/verein/18751,False
1876,ok,Pierikos Katerini,/pierikos-katerini/startseite/verein/1876,False
18761,ok,Racing Club Beirut,/racing-club-beirut/startseite/verein/18761,False
18764,ok,RUW Ciney,/ruw-ciney/startseite/verein/18764,False
18777,ok,Kampala Capital City Authority FC,/kampala-capital-city-authority-fc/startseite/verein/18777,False
18792,ok,AS Marsa,/as-marsa/startseite/verein/18792,False
18793,ok,EGS Gafsa,/egs-gafsa/startseite/verein/18793,False
18796,ok,Caxias Futebol Clube (SC),/caxias-futebol-clube-sc/startseite/verein/18796,False
18809,ok,Stade Mandji Port-Gentil,/stade-mandji-port-gentil/startseite/verein/18809,False
18820,ok,Alianza FC Panama,/alianza-fc-panama/startseite/verein/18820,False
18844,ok,CD Suchitepéquez,/cd-suchitepequez/startseite/verein/18844,False
18852,ok,FC Vysocina Jihlava U19,/fc-vysocina-jihlava-u19/startseite/verein/18852,False
18858,ok,FC Slavoj Vysehrad,/fc-slavoj-vysehrad/startseite/verein/18858,False
18870,ok,MFK Dolny Kubin,/mfk-dolny-kubin/startseite/verein/18870,False
18872,ok,FK Mesto Prievidza (1919 - 2010),/fk-mesto-prievidza-1919-2010/startseite/verein/18872,False
18880,ok,Elana Torun,/elana-torun/startseite/verein/18880,False
18887,ok,ETSV Hamburg,/etsv-hamburg/startseite/verein/18887,False
18894,ok,HNK Hajduk Split II,/hnk-hajduk-split-ii/startseite/verein/18894,False
189,ok,CA Boca Juniors,/ca-boca-juniors/startseite/verein/189,False
18908,ok,SV Zehdenick,/sv-zehdenick/startseite/verein/18908,False
18911,ok,CA Juventud Unida Universitario,/ca-juventud-unida-universitario/startseite/verein/18911,False
18912,ok,Dartmouth Big Green (Dartmouth College),/dartmouth-big-green-dartmouth-college/startseite/verein/18912,False
18913,ok,Les Astres FC,/les-astres-fc/startseite/verein/18913,False
18916,ok,Guangzhou City (1995-2023),/guangzhou-city-1995-2023/startseite/verein/18916,False
18921,ok,FC Nouadhibou,/fc-nouadhibou/startseite/verein/18921,False
18928,ok,Kaduna United FC,/kaduna-united-fc/startseite/verein/18928,False
18929,ok,TSV 1860 München Youth,/tsv-1860-muenchen-youth/startseite/verein/18929,False
18936,ok,FC Bayern München Youth,/fc-bayern-muenchen-youth/startseite/verein/18936,False
18937,ok,Preußen Espelkamp,/preussen-espelkamp/startseite/verein/18937,False
18939,ok,Deportivo Xinabajul,/deportivo-xinabajul/startseite/verein/18939,False
1894,ok,Hvidovre IF,/hvidovre-if/startseite/verein/1894,False
18940,ok,R Knokke FC,/r-knokke-fc/startseite/verein/18940,False
18941,ok,Kallon FC,/kallon-fc/startseite/verein/18941,False
18945,ok,Nea Salamina Famagusta,/nea-salamina-famagusta/startseite/verein/18945,False
18952,ok,CD Universitario,/cd-universitario/startseite/verein/18952,False
18957,ok,FK Loko Prague,/fk-loko-prague/startseite/verein/18957,False
1897,ok,FC Hradec Kralove,/fc-hradec-kralove/startseite/verein/1897,False
18973,ok,FK Motorlet Prague,/fk-motorlet-prague/startseite/verein/18973,False
18986,ok,FK Pribram U19,/fk-pribram-u19/startseite/verein/18986,False
19,ok,Brescia Calcio (- 2025),/brescia-calcio-2025/startseite/verein/19,False
190,ok,FC Copenhagen,/fc-copenhagen/startseite/verein/190,False
19003,ok,Partizan Bardejov,/partizan-bardejov/startseite/verein/19003,False
19004,ok,HFK Trebic,/hfk-trebic/startseite/verein/19004,False
19006,ok,Antigua GFC,/antigua-gfc/startseite/verein/19006,False
19009,ok,CD Lota Schwager,/cd-lota-schwager/startseite/verein/19009,False
19025,ok,Tourbillon FC N'Djamena,/tourbillon-fc-n-djamena/startseite/verein/19025,False
19027,ok,Curicó Unido,/curico-unido/startseite/verein/19027,False
19083,ok,FK Frydek-Mistek,/fk-frydek-mistek/startseite/verein/19083,False
19090,ok,FC Tskhinvali,/fc-tskhinvali/startseite/verein/19090,False
1910,ok,KFC Dessel Sport,/kfc-dessel-sport/startseite/verein/1910,False
19101,ok,AD Nueve de Octubre,/ad-nueve-de-octubre/startseite/verein/19101,False
19115,ok,Aalborg BK Youth,/aalborg-bk-youth/startseite/verein/19115,False
19124,ok,Club Sportivo San Lorenzo,/club-sportivo-san-lorenzo/startseite/verein/19124,False
1915,ok,VfB Marburg,/vfb-marburg/startseite/verein/1915,False
19164,ok,Paganese Calcio 1926,/paganese-calcio-1926/startseite/verein/19164,False
1918,ok,FC Prishtina,/fc-prishtina/startseite/verein/1918,False
19191,ok,ASIL Lysi,/asil-lysi/startseite/verein/19191,False
192,ok,Roda JC Kerkrade,/roda-jc-kerkrade/startseite/verein/192,False
19213,ok,Ozanköy SK,/ozankoey-sk/startseite/verein/19213,False
19242,ok,Niki Volos U19,/niki-volos-u19/startseite/verein/19242,False
19257,ok,NK Krk,/nk-krk/startseite/verein/19257,False
19294,ok,Kaysar Kyzylorda,/kaysar-kyzylorda/startseite/verein/19294,False
19301,ok,CD Teruel,/cd-teruel/startseite/verein/19301,False
19304,ok,Delfín SC,/delfin-sc/startseite/verein/19304,False
19309,ok,Independiente del Valle,/independiente-del-valle/startseite/verein/19309,False
19312,ok,Racing FC Union Luxembourg U19,/racing-fc-union-luxembourg-u19/startseite/verein/19312,False
19325,ok,RB Bragantino U20,/rb-bragantino-u20/startseite/verein/19325,False
19366,ok,Renato Curi Angolana,/renato-curi-angolana/startseite/verein/19366,False
19369,ok,CD América de Cali U20,/cd-america-de-cali-u20/startseite/verein/19369,False
19391,ok,NK Nafta 1903 U19,/nk-nafta-1903-u19/startseite/verein/19391,False
19396,ok,Zulia FC (- 2022),/zulia-fc-2022/startseite/verein/19396,False
19401,ok,Bunyodkor Tashkent,/bunyodkor-tashkent/startseite/verein/19401,False
19406,ok,Aarhus GF Youth,/aarhus-gf-youth/startseite/verein/19406,False
19469,ok,Haukar Hafnarfjördur,/haukar-hafnarfjoerdur/startseite/verein/19469,False
19488,ok,FK Proleter Novi Sad (- 2022),/fk-proleter-novi-sad-2022/startseite/verein/19488,False
195,ok,Rosenborg BK,/rosenborg-bk/startseite/verein/195,False
19520,ok,Carlos A. Mannucci,/carlos-a-mannucci/startseite/verein/19520,False
1955,ok,Djoliba AC,/djoliba-ac/startseite/verein/1955,False
19561,ok,Sertanense FC,/sertanense-fc/startseite/verein/19561,False
19564,ok,SC Amaliendorf-Aalfang,/sc-amaliendorf-aalfang/startseite/verein/19564,False
19578,ok,FC Marchfeld Donauauen,/fc-marchfeld-donauauen/startseite/verein/19578,False
19585,ok,Al-Kharaitiyat SC,/al-kharaitiyat-sc/startseite/verein/19585,False
19610,ok,BATE Borisov U19,/bate-borisov-u19/startseite/verein/19610,False
19625,ok,FC Zimbru Chisinau U19,/fc-zimbru-chisinau-u19/startseite/verein/19625,False
19627,ok,FK Horizont Turnovo,/fk-horizont-turnovo/startseite/verein/19627,False
19634,ok,CA San Miguel,/ca-san-miguel/startseite/verein/19634,False
19637,ok,Eléctrico FC,/electrico-fc/startseite/verein/19637,False
19647,ok,CCD Fernández Vial,/ccd-fernandez-vial/startseite/verein/19647,False
19648,ok,Deportes Valdivia,/deportes-valdivia/startseite/verein/19648,False
19649,ok,Naval de Talcahuano,/naval-de-talcahuano/startseite/verein/19649,False
19657,ok,Vendsyssel FF,/vendsyssel-ff/startseite/verein/19657,False
19662,ok,Okzhetpes Kokshetau,/okzhetpes-kokshetau/startseite/verein/19662,False
19684,ok,Jeju SK,/jeju-sk/startseite/verein/19684,False
19689,ok,US Rumelange,/us-rumelange/startseite/verein/19689,False
19692,ok,Dinamo Tbilisi Academy,/dinamo-tbilisi-academy/startseite/verein/19692,False
19697,ok,FC Drenica,/fc-drenica/startseite/verein/19697,False
19698,ok,FC Locomotive Tbilisi Academy,/fc-locomotive-tbilisi-academy/startseite/verein/19698,False
197,ok,AC Sparta Prague,/ac-sparta-prague/startseite/verein/197,False
19700,ok,Masvingo United,/masvingo-united/startseite/verein/19700,False
19701,ok,Neftchi Baku U19,/neftchi-baku-u19/startseite/verein/19701,False
19707,ok,Torpedo Kutaisi Academy,/torpedo-kutaisi-academy/startseite/verein/19707,False
19708,ok,Wuppertaler SV Youth,/wuppertaler-sv-youth/startseite/verein/19708,False
19710,ok,FK Rad U19,/fk-rad-u19/startseite/verein/19710,False
19712,ok,AC Barracuda,/ac-barracuda/startseite/verein/19712,False
19718,ok,Melbourne Victory U21,/melbourne-victory-u21/startseite/verein/19718,False
19726,ok,FK Mikashevichi,/fk-mikashevichi/startseite/verein/19726,False
19739,ok,Pakhtakor Tashkent U18,/pakhtakor-tashkent-u18/startseite/verein/19739,False
19771,ok,Akhisarspor,/akhisarspor/startseite/verein/19771,False
19775,ok,Club Deportivo Riestra,/club-deportivo-riestra/startseite/verein/19775,False
19780,ok,Dunav Ruse,/dunav-ruse/startseite/verein/19780,False
19784,ok,Sportist Svoge,/sportist-svoge/startseite/verein/19784,False
19789,ok,Yeni Malatyaspor,/yeni-malatyaspor/startseite/verein/19789,False
19806,ok,CA Patronato,/ca-patronato/startseite/verein/19806,False
19820,ok,Sydney FC II,/sydney-fc-ii/startseite/verein/19820,False
19825,ok,FK Radnik Hadzici,/fk-radnik-hadzici/startseite/verein/19825,False
19831,ok,USV Oed/Zeillern,/usv-oed-zeillern/startseite/verein/19831,False
19847,ok,Skeid Oslo Youth,/skeid-oslo-youth/startseite/verein/19847,False
19848,ok,Sarpsborg 08 FF Youth,/sarpsborg-08-ff-youth/startseite/verein/19848,False
19853,ok,Hapoel Tel Aviv U19,/hapoel-tel-aviv-u19/startseite/verein/19853,False
19856,ok,Maccabi Tel Aviv U19,/maccabi-tel-aviv-u19/startseite/verein/19856,False
19858,ok,Slovan Bratislava U19,/slovan-bratislava-u19/startseite/verein/19858,False
199,ok,Sport Club Corinthians Paulista,/sport-club-corinthians-paulista/startseite/verein/199,False
1990,ok,Pallo-Iirot,/pallo-iirot/startseite/verein/1990,False
1992,ok,SU Sintrense,/su-sintrense/startseite/verein/1992,False
19926,ok,CD Lealtad,/cd-lealtad/startseite/verein/19926,False
19931,ok,SD Ponferradina B,/sd-ponferradina-b/startseite/verein/19931,False
19933,ok,FK Ekranas Panevezys U19 (- 2014),/fk-ekranas-panevezys-u19-2014/startseite/verein/19933,False
19937,ok,FC Victoria Rosport U19,/fc-victoria-rosport-u19/startseite/verein/19937,False
19947,ok,FC Sheriff Tiraspol U19,/fc-sheriff-tiraspol-u19/startseite/verein/19947,False
1995,ok,DC Motema Pembe,/dc-motema-pembe/startseite/verein/1995,False
19961,ok,CA Los Andes U19,/ca-los-andes-u19/startseite/verein/19961,False
19964,ok,GVVV Veenendaal,/gvvv-veenendaal/startseite/verein/19964,False
19968,ok,Kopetdag Asgabat,/kopetdag-asgabat/startseite/verein/19968,False
19976,ok,Araxá EC (MG),/araxa-ec-mg/startseite/verein/19976,False
19977,ok,Hapoel Ironi Ashkelon,/hapoel-ironi-ashkelon/startseite/verein/19977,False
19980,ok,Apollon Limassol U19,/apollon-limassol-u19/startseite/verein/19980,False
19982,ok,Bröndby IF U17,/broendby-if-u17/startseite/verein/19982,False
19983,ok,CA All Boys Buenos Aires U20,/ca-all-boys-buenos-aires-u20/startseite/verein/19983,False
19993,ok,Rabotnicki Skopje Youth,/rabotnicki-skopje-youth/startseite/verein/19993,False
2,ok,1.FC Kaiserslautern,/1-fc-kaiserslautern/startseite/verein/2,False
20,ok,Bursaspor,/bursaspor/startseite/verein/20,False
200,ok,FC Utrecht,/fc-utrecht/startseite/verein/200,False
20017,ok,Club Atlético Platense U20,/club-atletico-platense-u20/startseite/verein/20017,False
20018,ok,Club Esther Grande de Bentín,/club-esther-grande-de-bentin/startseite/verein/20018,False
20024,ok,Neman Grodno U19,/neman-grodno-u19/startseite/verein/20024,False
20034,ok,AE Santacruzense (SP),/ae-santacruzense-sp/startseite/verein/20034,False
2005,ok,IFK Hässleholm,/ifk-haessleholm/startseite/verein/2005,False
20054,ok,CA Peñarol U19,/ca-penarol-u19/startseite/verein/20054,False
20055,ok,Club Cerro Porteño U20,/club-cerro-porteno-u20/startseite/verein/20055,False
20057,ok,Nea Ionia FC,/nea-ionia-fc/startseite/verein/20057,False
20063,ok,Zeleziarne Podbrezova,/zeleziarne-podbrezova/startseite/verein/20063,False
20066,ok,Batuque FC,/batuque-fc/startseite/verein/20066,False
20080,ok,Zirka Kropyvnytskyi U17,/zirka-kropyvnytskyi-u17/startseite/verein/20080,False
20099,ok,FC Andijon,/fc-andijon/startseite/verein/20099,False
201,ok,King Faisal FC,/king-faisal-fc/startseite/verein/201,False
20108,ok,Jammerbugt FC,/jammerbugt-fc/startseite/verein/20108,False
20110,ok,Belasica Strumica,/belasica-strumica/startseite/verein/20110,False
20113,ok,FCM Traiskirchen,/fcm-traiskirchen/startseite/verein/20113,False
20115,ok,FC Qizilqum,/fc-qizilqum/startseite/verein/20115,False
20117,ok,Metallurg Bekabad,/metallurg-bekabad/startseite/verein/20117,False
20121,ok,SC Farense U19,/sc-farense-u19/startseite/verein/20121,False
20132,ok,Clube Atlético Linense (SP),/clube-atletico-linense-sp/startseite/verein/20132,False
20133,ok,Admira Wacker Jgd,/admira-wacker-jgd/startseite/verein/20133,False
20134,ok,SK Rapid Wien Youth,/sk-rapid-wien-youth/startseite/verein/20134,False
20146,ok,Favoritner AC Youth,/favoritner-ac-youth/startseite/verein/20146,False
20150,ok,SR Donaufeld Youth,/sr-donaufeld-youth/startseite/verein/20150,False
20151,ok,FC Buxoro,/fc-buxoro/startseite/verein/20151,False
2016,ok,BSC Old Boys,/bsc-old-boys/startseite/verein/2016,False
20161,ok,Red Bull Salzburg Youth,/red-bull-salzburg-youth/startseite/verein/20161,False
20169,ok,ASKÖ Stinatz (-2016),/askoe-stinatz-2016/startseite/verein/20169,False
20172,ok,Metallurg Bekabad U21,/metallurg-bekabad-u21/startseite/verein/20172,False
20179,ok,Nakhonpathom United,/nakhonpathom-united/startseite/verein/20179,False
20186,ok,Club Ferro Carril Oeste U20,/club-ferro-carril-oeste-u20/startseite/verein/20186,False
20189,ok,Cerro Largo FC,/cerro-largo-fc/startseite/verein/20189,False
202,ok,FC Groningen,/fc-groningen/startseite/verein/202,False
20205,ok,Casa Pia AC U19,/casa-pia-ac-u19/startseite/verein/20205,False
20234,ok,Lokomotiv Tashkent U21,/lokomotiv-tashkent-u21/startseite/verein/20234,False
20249,ok,NK Neretvanac Opuzen,/nk-neretvanac-opuzen/startseite/verein/20249,False
20252,ok,1. Simmeringer SC Youth,/1-simmeringer-sc-youth/startseite/verein/20252,False
20260,ok,Slavia Mozyr U19,/slavia-mozyr-u19/startseite/verein/20260,False
2029,ok,Ceará Sporting Club,/ceara-sporting-club/startseite/verein/2029,False
20290,ok,Paris FC U19,/paris-fc-u19/startseite/verein/20290,False
20298,ok,Almere City FC U23,/almere-city-fc-u23/startseite/verein/20298,False
2030,ok,Sekondi Hasaacas FC,/sekondi-hasaacas-fc/startseite/verein/2030,False
20300,ok,PEC Zwolle U21,/pec-zwolle-u21/startseite/verein/20300,False
20301,ok,RBC Roosendaal II,/rbc-roosendaal-ii/startseite/verein/20301,False
20303,ok,SC Cambuur-Leeuwarden U21,/sc-cambuur-leeuwarden-u21/startseite/verein/20303,False
20312,ok,Séwé Sports de San Pedro,/sewe-sports-de-san-pedro/startseite/verein/20312,False
20322,ok,Levski Sofia U19,/levski-sofia-u19/startseite/verein/20322,False
20348,ok,Spartak Varna II,/spartak-varna-ii/startseite/verein/20348,False
2035,ok,Avaí FC,/avai-fc/startseite/verein/2035,False
20350,ok,Akron Akademia Konoplev,/akron-akademia-konoplev/startseite/verein/20350,False
20354,ok,Liverpool FC Montevideo U19,/liverpool-fc-montevideo-u19/startseite/verein/20354,False
20360,ok,Sydney Olympic U19,/sydney-olympic-u19/startseite/verein/20360,False
20365,ok,Arsenal Kharkiv U17,/arsenal-kharkiv-u17/startseite/verein/20365,False
20375,ok,JS Saint-Pierroise,/js-saint-pierroise/startseite/verein/20375,False
2038,ok,Sogndal IL,/sogndal-il/startseite/verein/2038,False
204,ok,Lierse SK (-2018),/lierse-sk-2018/startseite/verein/204,False
20405,ok,CD Maxaquene,/cd-maxaquene/startseite/verein/20405,False
20406,ok,Reggiana Primavera,/reggiana-primavera/startseite/verein/20406,False
20407,ok,CA Rentistas U19,/ca-rentistas-u19/startseite/verein/20407,False
20409,ok,FK Zeta Golubovac U19,/fk-zeta-golubovac-u19/startseite/verein/20409,False
20419,ok,AFC '34 Alkmaar,/afc-34-alkmaar/startseite/verein/20419,False
20432,ok,Dnipro Cherkasy (-2009),/dnipro-cherkasy-2009/startseite/verein/20432,False
20437,ok,FC Kitzbühel,/fc-kitzbuehel/startseite/verein/20437,False
20462,ok,1.FC Nürnberg Youth,/1-fc-nuernberg-youth/startseite/verein/20462,False
20465,ok,SpVgg Greuther Fürth Youth,/spvgg-greuther-fuerth-youth/startseite/verein/20465,False
20466,ok,Bogotá FC,/bogota-fc/startseite/verein/20466,False
2047,ok,AC Bellinzona,/ac-bellinzona/startseite/verein/2047,False
20475,ok,Viborg FF Youth,/viborg-ff-youth/startseite/verein/20475,False
20476,ok,FK Atlantas Klaipeda U19 (-2020),/fk-atlantas-klaipeda-u19-2020/startseite/verein/20476,False
20486,ok,Botev Plovdiv U18,/botev-plovdiv-u18/startseite/verein/20486,False
20488,ok,Cherno More Varna U19,/cherno-more-varna-u19/startseite/verein/20488,False
2049,ok,KF Tirana,/kf-tirana/startseite/verein/2049,False
20499,ok,Pirin Blagoevgrad II,/pirin-blagoevgrad-ii/startseite/verein/20499,False
2050,ok,Zug 94,/zug-94/startseite/verein/2050,False
20500,ok,Pirin Blagoevgrad U18,/pirin-blagoevgrad-u18/startseite/verein/20500,False
20514,ok,Unión La Calera,/union-la-calera/startseite/verein/20514,False
20519,ok,Virtus Entella,/virtus-entella/startseite/verein/20519,False
2052,ok,Dynamos FC,/dynamos-fc/startseite/verein/2052,False
20528,ok,CE Europa,/ce-europa/startseite/verein/20528,False
20537,ok,KF Vëllaznimi Gjakovë,/kf-vellaznimi-gjakove/startseite/verein/20537,False
20541,ok,Santos de Guápiles FC,/santos-de-guapiles-fc/startseite/verein/20541,False
20543,ok,Avenir Beggen U19,/avenir-beggen-u19/startseite/verein/20543,False
20544,ok,CS Fola Esch U19,/cs-fola-esch-u19/startseite/verein/20544,False
20546,ok,F91 Dudelange U19,/f91-dudelange-u19/startseite/verein/20546,False
20549,ok,Jeunesse Esch U19,/jeunesse-esch-u19/startseite/verein/20549,False
2055,ok,FC La Chaux-de-Fonds,/fc-la-chaux-de-fonds/startseite/verein/2055,False
2058,ok,FC Concordia Basel,/fc-concordia-basel/startseite/verein/2058,False
20586,ok,FC Ebedei,/fc-ebedei/startseite/verein/20586,False
20589,ok,Deportivo Cali U20,/deportivo-cali-u20/startseite/verein/20589,False
20590,ok,Rionegro Águilas,/rionegro-aguilas/startseite/verein/20590,False
20591,ok,Nasaf Qarshi,/nasaf-qarshi/startseite/verein/20591,False
206,ok,Bröndby IF,/broendby-if/startseite/verein/206,False
20602,ok,GFK Jagodina U19,/gfk-jagodina-u19/startseite/verein/20602,False
20612,ok,MFK Vranov nad Toplou,/mfk-vranov-nad-toplou/startseite/verein/20612,False
2063,ok,CA Huracán,/ca-huracan/startseite/verein/2063,False
20634,ok,MSK Zilina B,/msk-zilina-b/startseite/verein/20634,False
20635,ok,Slovan Bratislava B,/slovan-bratislava-b/startseite/verein/20635,False
20646,ok,PSIS Semarang,/psis-semarang/startseite/verein/20646,False
20650,ok,Juventud Soacha,/juventud-soacha/startseite/verein/20650,False
20656,ok,NK Tabor Sezana,/nk-tabor-sezana/startseite/verein/20656,False
20664,ok,Menemen FK,/menemen-fk/startseite/verein/20664,False
2067,ok,US Créteil Football,/us-creteil-football/startseite/verein/2067,False
2068,ok,Raja Club Athletic,/raja-club-athletic/startseite/verein/2068,False
20682,ok,Ehime FC,/ehime-fc/startseite/verein/20682,False
20683,ok,Deportes Santa Cruz,/deportes-santa-cruz/startseite/verein/20683,False
20694,ok,Deportes Copiapó,/deportes-copiapo/startseite/verein/20694,False
20698,ok,Balikesirspor,/balikesirspor/startseite/verein/20698,False
20720,ok,SC Espinho U19,/sc-espinho-u19/startseite/verein/20720,False
20728,ok,FC Famalicão U19,/fc-famalicao-u19/startseite/verein/20728,False
20741,ok,SCU Torreense U19,/scu-torreense-u19/startseite/verein/20741,False
20747,ok,CD Universidad Católica U21,/cd-universidad-catolica-u21/startseite/verein/20747,False
20748,ok,Trasandino de Los Andes,/trasandino-de-los-andes/startseite/verein/20748,False
20750,ok,Santiago Wanderers U21,/santiago-wanderers-u21/startseite/verein/20750,False
20758,ok,MFK Dukla Banska Bystrica,/mfk-dukla-banska-bystrica/startseite/verein/20758,False
20760,ok,Bandirma Spor,/bandirma-spor/startseite/verein/20760,False
20762,ok,La Luz FC,/la-luz-fc/startseite/verein/20762,False
20780,ok,ONS Sneek,/ons-sneek/startseite/verein/20780,False
2079,ok,Veria 1960,/veria-1960/startseite/verein/2079,False
208,ok,CSKA Sofia,/cska-sofia/startseite/verein/208,False
20805,ok,Gainare Tottori,/gainare-tottori/startseite/verein/20805,False
20829,ok,FK BODVA Moldava nad Bodvou (- 2017),/fk-bodva-moldava-nad-bodvou-2017/startseite/verein/20829,False
20830,ok,Cong An Ho Chi Minh City FC,/cong-an-ho-chi-minh-city-fc/startseite/verein/20830,False
20832,ok,Gaz Metan Medias U19 (- 2022),/gaz-metan-medias-u19-2022/startseite/verein/20832,False
20844,ok,Real Avilés Industrial,/real-aviles-industrial/startseite/verein/20844,False
20857,ok,Hapoel Raanana,/hapoel-raanana/startseite/verein/20857,False
20868,ok,Vientiane Capital,/vientiane-capital/startseite/verein/20868,False
20873,ok,FC Inter Turku U21,/fc-inter-turku-u21/startseite/verein/20873,False
20878,ok,FC Mariupol II,/fc-mariupol-ii/startseite/verein/20878,False
20903,ok,Hai Phong FC,/hai-phong-fc/startseite/verein/20903,False
20904,ok,FK BSK Banja Luka,/fk-bsk-banja-luka/startseite/verein/20904,False
20921,ok,CDA Navalcarnero,/cda-navalcarnero/startseite/verein/20921,False
20926,ok,CD Unión Sur Yaiza,/cd-union-sur-yaiza/startseite/verein/20926,False
20933,ok,Batyr Ekibastuz,/batyr-ekibastuz/startseite/verein/20933,False
20935,ok,FC Gramozi,/fc-gramozi/startseite/verein/20935,False
20939,ok,FC Winterthur Youth,/fc-winterthur-youth/startseite/verein/20939,False
20949,ok,NK Neretva Metkovic,/nk-neretva-metkovic/startseite/verein/20949,False
20957,ok,Pallokerho Keski-Uusimaa,/pallokerho-keski-uusimaa/startseite/verein/20957,False
20960,ok,CD Plaza Amador,/cd-plaza-amador/startseite/verein/20960,False
20962,ok,Sanat Naft FC,/sanat-naft-fc/startseite/verein/20962,False
20997,ok,Fredensborg BI,/fredensborg-bi/startseite/verein/20997,False
21,ok,Chemnitzer FC,/chemnitzer-fc/startseite/verein/21,False
210,ok,Grêmio Foot-Ball Porto Alegrense,/gremio-foot-ball-porto-alegrense/startseite/verein/210,False
2100,ok,CO Saint-Dizier,/co-saint-dizier/startseite/verein/2100,False
21000,ok,Gentofte VI,/gentofte-vi/startseite/verein/21000,False
21035,ok,Frederiksberg Alliancen 2000,/frederiksberg-alliancen-2000/startseite/verein/21035,False
21048,ok,1.FC Köln U17,/1-fc-koeln-u17/startseite/verein/21048,False
21049,ok,1.FC Nürnberg U17,/1-fc-nuernberg-u17/startseite/verein/21049,False
21052,ok,Alemannia Aachen U17,/alemannia-aachen-u17/startseite/verein/21052,False
21054,ok,Bayer 04 Leverkusen U17,/bayer-04-leverkusen-u17/startseite/verein/21054,False
21055,ok,Borussia Dortmund U17,/borussia-dortmund-u17/startseite/verein/21055,False
21056,ok,Borussia Mönchengladbach U17,/borussia-moenchengladbach-u17/startseite/verein/21056,False
21057,ok,Eintracht Frankfurt U17,/eintracht-frankfurt-u17/startseite/verein/21057,False
21059,ok,FC Energie Cottbus U17,/fc-energie-cottbus-u17/startseite/verein/21059,False
21061,ok,FC Schalke 04 U17,/fc-schalke-04-u17/startseite/verein/21061,False
21062,ok,FC St. Pauli U17,/fc-st-pauli-u17/startseite/verein/21062,False
21063,ok,Hamburger SV U17,/hamburger-sv-u17/startseite/verein/21063,False
21064,ok,Hannover 96 U17,/hannover-96-u17/startseite/verein/21064,False
21066,ok,Hertha BSC U17,/hertha-bsc-u17/startseite/verein/21066,False
21067,ok,Holstein Kiel U17,/holstein-kiel-u17/startseite/verein/21067,False
21068,ok,Karlsruher SC U17,/karlsruher-sc-u17/startseite/verein/21068,False
21074,ok,Concordia Hamburg U17,/concordia-hamburg-u17/startseite/verein/21074,False
21077,ok,SpVgg Greuther Fürth U17,/spvgg-greuther-fuerth-u17/startseite/verein/21077,False
21079,ok,SV Werder Bremen U17,/sv-werder-bremen-u17/startseite/verein/21079,False
21080,ok,Tennis Borussia Berlin U17,/tennis-borussia-berlin-u17/startseite/verein/21080,False
21081,ok,Eintracht Dortmund U17,/eintracht-dortmund-u17/startseite/verein/21081,False
21083,ok,TSV 1860 München U17,/tsv-1860-muenchen-u17/startseite/verein/21083,False
21085,ok,VfL Bochum U17,/vfl-bochum-u17/startseite/verein/21085,False
21121,ok,CD Leganés U19,/cd-leganes-u19/startseite/verein/21121,False
21122,ok,CD Móstoles URJC,/cd-mostoles-urjc/startseite/verein/21122,False
21125,ok,CD Puerta Bonita (- 2017),/cd-puerta-bonita-2017/startseite/verein/21125,False
2113,ok,Career break,,True
21157,ok,Club Sporting Cristal U20,/club-sporting-cristal-u20/startseite/verein/21157,False
21164,ok,Atlético Baleares U19,/atletico-baleares-u19/startseite/verein/21164,False
21165,ok,Real Aranjuez CF,/real-aranjuez-cf/startseite/verein/21165,False
21167,ok,UD Alzira U19,/ud-alzira-u19/startseite/verein/21167,False
21170,ok,Universidad Técnica de Cajamarca,/universidad-tecnica-de-cajamarca/startseite/verein/21170,False
21178,ok,Ayacucho FC,/ayacucho-fc/startseite/verein/21178,False
2118,ok,Wisla Plock,/wisla-plock/startseite/verein/2118,False
21210,ok,CF Igualada,/cf-igualada/startseite/verein/21210,False
21216,ok,PFK Sumy (-2019),/pfk-sumy-2019/startseite/verein/21216,False
21218,ok,Dynamo Kyiv U21,/dynamo-kyiv-u21/startseite/verein/21218,False
21221,ok,SD Deusto,/sd-deusto/startseite/verein/21221,False
21234,ok,FK Bylis,/fk-bylis/startseite/verein/21234,False
2124,ok,River Plate Asunción,/river-plate-asuncion/startseite/verein/2124,False
21243,ok,FC Aarau U18,/fc-aarau-u18/startseite/verein/21243,False
2125,ok,Esporte Clube Vitória,/esporte-clube-vitoria/startseite/verein/2125,False
21265,ok,CF Atlético Monzón,/cf-atletico-monzon/startseite/verein/21265,False
21272,ok,FC Schifflange 95,/fc-schifflange-95/startseite/verein/21272,False
21273,ok,FC Yellow Boys Weiler-La-Tour,/fc-yellow-boys-weiler-la-tour/startseite/verein/21273,False
21274,ok,US Mondorf-Les-Bains,/us-mondorf-les-bains/startseite/verein/21274,False
21276,ok,Etoile Sportive Clemency,/etoile-sportive-clemency/startseite/verein/21276,False
21283,ok,Muangthong United,/muangthong-united/startseite/verein/21283,False
21284,ok,Rajpracha FC,/rajpracha-fc/startseite/verein/21284,False
21294,ok,PDRM FC,/pdrm-fc/startseite/verein/21294,False
21322,ok,Atlético Sanluqueño CF,/atletico-sanluqueno-cf/startseite/verein/21322,False
21343,ok,Bonnyrigg White Eagles,/bonnyrigg-white-eagles/startseite/verein/21343,False
21350,ok,Polideportivo Ejido U19 (- 2012),/polideportivo-ejido-u19-2012/startseite/verein/21350,False
